gameId,Team1_summonerId_1,Team1_summonerId_2,Team1_summonerId_3,Team1_summonerId_4,Team1_summonerId_5,Team1_win,Team2_summonerId_1,Team2_summonerId_2,Team2_summonerId_3,Team2_summonerId_4,Team2_summonerId_5,Team2_win
3132987462,23218947,19708052,35452243,19088162,40219771,FALSE,37748436,73306918,86757717,42278386,97607023,TRUE
3132846858,23218947,94808814,28931680,44747756,31318311,FALSE,29737467,20815637,27361426,35074507,42829492,TRUE
3132767843,23218947,29522003,53436826,94987702,95206798,TRUE,42287489,28931680,49600871,22565154,238734,FALSE
3131196557,23218947,82756850,41088704,20657021,19644327,FALSE,29941943,42154763,48740339,66392320,21109679,TRUE
3135794298,88957526,36467479,27361426,34518587,27426799,TRUE,30001868,40634635,33611908,19920657,32317426,FALSE
3135746761,88957526,19151853,25172606,34628974,92787606,FALSE,26656911,36467479,43800383,55497402,19920657,TRUE
3135315867,88957526,97408299,96597418,20747228,89206856,TRUE,79987074,85998367,33707181,19803630,20794717,FALSE
3135314165,88957526,43633132,86377415,40696824,35087990,FALSE,85998367,97408299,31211177,42184215,96597418,TRUE
3131379865,88957526,46088149,34148603,21608444,22275693,TRUE,49534099,55497402,292470,19929457,97607448,FALSE
3131382276,88957526,20006991,23717587,41518117,22103886,TRUE,19666136,19339303,29069277,65218006,69868141,FALSE
3128961943,25593287,55497402,95206799,61666828,31318311,FALSE,42287489,33037228,23483486,34518587,22275693,TRUE
3128910084,25593287,94567028,207166,94016805,81198200,FALSE,22136916,34518587,22103886,47428011,95927411,TRUE
3128906941,25593287,19812932,20537397,47428011,84396817,TRUE,94567028,20814554,22052813,21999355,44476338,FALSE
3128188567,25593287,46088149,20110160,33037228,60814394,FALSE,88489685,20671371,36807362,41516817,41521265,TRUE
3127713267,25593287,24617538,25168739,89747801,29735222,FALSE,75068307,22441650,20183165,47428011,54016986,TRUE
3125537432,25593287,26656911,61287613,22341096,23058607,FALSE,20530398,21214291,36806841,21726747,23832178,TRUE
3124421859,25593287,23330771,40696824,21726747,33707181,FALSE,85998367,19670314,19160377,41532420,22329896,TRUE
3122467460,25593287,22246482,44635060,20181136,20573768,FALSE,23441464,84326864,86797333,97187059,22103886,TRUE
3128820997,95136827,82747125,21608444,96717942,19388532,FALSE,85797041,37067072,85796836,20181136,20951688,TRUE
3128786085,95136827,95136910,19708052,29041498,57721914,FALSE,23157378,23278439,20209443,35077083,25747089,TRUE
3128782680,95136827,30480956,28178524,22079969,19828997,FALSE,42287489,94471379,94418904,20941465,19921474,TRUE
3128675725,95136827,19662872,22447540,95206803,95206798,FALSE,30001868,21112717,61666828,95597874,94418904,TRUE
3128596853,95136827,33402269,84269005,88038972,36807362,TRUE,22424385,20896496,41523185,94418904,95206798,FALSE
3126171203,95136827,93647556,94789012,22709393,20908687,TRUE,20143895,65227634,21608444,20181136,90477279,FALSE
3125688416,95136827,89638057,20385190,29069277,20053332,FALSE,94567028,69868142,61666828,41532420,41521265,TRUE
3125642303,95136827,22395987,88489685,42176118,88038972,TRUE,94567028,21016499,96016861,21726747,41521265,FALSE
3125547957,95136827,90688116,20703807,33707181,72857387,TRUE,20318609,37903782,35917998,28944895,27635854,FALSE
3125473270,95136827,33611908,29614958,23278439,207166,FALSE,46088149,42176118,94016805,95167019,94789012,TRUE
3135175148,20896496,86797333,21624124,44246835,94418821,TRUE,22107301,85998367,28931680,32306792,37802452,FALSE
3135112667,20896496,49534099,94418821,51803221,84396817,TRUE,33543827,34148603,39550789,54367179,18998522,FALSE
3135050726,20896496,23307330,35432335,97539969,70717452,TRUE,19708052,38515770,20537397,33946949,77480142,FALSE
3134955216,20896496,23441464,95206801,34428877,46517338,TRUE,19806326,32131358,94789012,19642904,23323006,FALSE
3129916910,20896496,41523185,42327382,95207162,23026014,TRUE,89187062,29518103,33707181,27635854,48617233,FALSE
3129869605,20896496,74428528,41523185,19529511,43546941,TRUE,23330771,40696824,21285859,35799833,22743897,FALSE
3129752433,20896496,94567028,41523185,24010336,20941465,TRUE,93737608,19665644,94471379,22599025,19923074,FALSE
3129661674,20896496,61633945,19673273,41523185,20881158,FALSE,20656837,20640228,95206798,71136981,95927411,TRUE
3129473286,20896496,19666136,55226881,41523185,23266654,TRUE,33470801,70721352,36467479,21528940,20656837,FALSE
3129172583,20896496,30001868,95166805,21614611,20778901,TRUE,19666136,20143895,27427030,95206798,95166803,FALSE
3132779359,19603230,70721352,19240537,40956922,32131358,TRUE,35432335,93607205,19538899,42278386,20747228,FALSE
3132761565,19603230,23278439,43825991,21285694,20747228,TRUE,35432335,70721352,93607205,23832178,22329896,FALSE
3132650455,19603230,44246835,46718607,58727383,42829492,TRUE,21726747,23483486,22565154,56938903,94418904,FALSE
3132587882,19603230,19670314,85427379,27427030,22103886,TRUE,19666136,23307330,20537397,27408923,97607448,FALSE
3132574667,19603230,19666136,27408923,70027354,28324614,TRUE,95166901,20110160,21326641,23483486,21665092,FALSE
3132401336,19603230,19666136,94808591,74406,70071834,TRUE,69868142,21326641,20181136,24806549,44246839,FALSE
3132305978,19603230,95206801,20101413,35769412,30856935,TRUE,54367179,41523185,20779248,19099982,29108174,FALSE
3132224492,19603230,43750078,22103886,61666806,71136981,TRUE,19666136,86797333,20361113,97607448,42829492,FALSE
3132111731,19603230,54367179,97539969,32131358,96597418,FALSE,32081620,29069277,22103886,44746989,97607448,TRUE
3131837378,19603230,19666136,45677078,46517338,44246839,TRUE,18995872,19017368,19889228,97607448,40219771,FALSE
3135015744,27492090,95206801,20318609,34148603,46517338,TRUE,94418821,94738630,20181136,20747228,61149024,FALSE
3134894064,27492090,75068307,20832381,22275693,20918894,FALSE,57346994,23247536,91577003,31211177,31096976,TRUE
3132028660,27492090,25172606,46718607,94738630,44246839,FALSE,30001868,22082647,35432335,20779248,30856935,TRUE
3132021011,27492090,36467479,94738630,20181136,95166892,FALSE,30001868,19670314,43573667,97187059,20537397,TRUE
3130013393,27492090,29737467,23266654,22709393,66245429,TRUE,25172606,40696824,24516174,44246798,27300678,FALSE
3130020958,27492090,95206801,25172606,94418821,44246798,FALSE,85998367,40696824,86797140,94418904,27300678,TRUE
3129987934,27492090,22519742,72856798,37802452,44246839,TRUE,85998367,40696824,28931680,94418904,27300678,FALSE
3128434104,27492090,28254456,55226881,43749748,94789012,FALSE,20110023,20181136,20053332,90777156,21071845,TRUE
3126386966,27492090,62587601,46814519,34498916,84396817,FALSE,42597097,31096976,94738630,39464441,47428011,TRUE
3136715160,42176118,87080148,95136999,89037252,70071834,FALSE,96016861,73306918,400320,97607023,36807362,TRUE
3136635735,42176118,43800383,27865763,22079969,47428011,TRUE,35432335,25172606,94418821,24475395,94738630,FALSE
3136583583,42176118,30001868,34148603,54367179,33946949,TRUE,42256924,83180,23717728,22709393,20605205,FALSE
3135571414,42176118,57346994,27427030,38584693,97607448,FALSE,36467479,64112014,74406,84396817,70071834,TRUE
3134580514,42176118,34148603,20667772,95136999,20747228,FALSE,43750078,20779248,19088162,97607448,30711344,TRUE
3134403968,42176118,27361426,20181136,47428011,97607448,TRUE,34428877,43749748,22103886,22709393,20717177,FALSE
3134217610,42176118,21302646,21112717,27361426,68597024,FALSE,21624124,27042144,52200067,37067072,20181136,TRUE
3134221527,42176118,23595556,87080148,86259309,19828997,FALSE,20815637,52200067,21112717,27361426,22275693,TRUE
3133325815,42176118,73306918,23218947,43749748,71137717,FALSE,27361426,23483486,94738630,94987702,19088162,TRUE
3131383284,42176118,95206803,23483486,81578128,94789012,TRUE,35432335,21045313,36216959,19047300,22322085,FALSE
3134071115,36632741,90248741,32131358,86777339,19642904,TRUE,23307330,22082647,95166805,22240527,81198200,FALSE
3133416345,36632741,21285859,21580625,20605205,72314348,TRUE,32978803,33470801,24204749,20094017,62597303,FALSE
3129999203,36632741,87080148,400320,37067072,41518117,TRUE,21302646,34640352,19047300,22079969,61666828,FALSE
3127576434,36632741,19149907,35917998,23267851,43698257,TRUE,19812932,39650998,19529511,37067072,20060699,FALSE
3127573277,36632741,22901273,72467946,43698257,30039644,FALSE,29737467,77350121,24428523,32306792,25141397,TRUE
3127536652,36632741,52227826,85807558,42925758,47428011,TRUE,22635849,38897115,58008561,21532314,22073091,FALSE
3127503593,36632741,86377415,96417067,22073091,37933039,FALSE,97187059,42978973,78398827,21580625,19045442,TRUE
3127455744,36632741,46088149,21726747,27018319,20927600,FALSE,35564685,26316897,94417774,19920657,48617233,TRUE
3125798846,36632741,20160611,19529511,20183165,90777156,FALSE,46841393,38515770,85987189,33409059,21580625,TRUE
3125696695,36632741,21614611,20202800,19670314,44809687,TRUE,19652383,29041498,60814394,44422005,32317426,FALSE
3136448913,36029612,22424385,86377415,94418821,97607448,TRUE,30001868,34148603,21800660,21714748,24806549,FALSE
3136229796,36029612,22107301,84557369,51628250,19920657,TRUE,86377415,20778901,94471379,22103886,22043009,FALSE
3136203871,36029612,82330229,43240490,65709909,67795930,TRUE,39313092,75427437,86219501,24775306,24481862,FALSE
3135254813,36029612,46088149,94808591,94418821,20537397,TRUE,36467479,24475395,37067072,94738630,37802452,FALSE
3135177279,36029612,24610205,31211177,33946949,43747714,TRUE,244732,22635849,27427030,21580625,42135084,FALSE
3135117325,36029612,95206801,20537397,27427030,43747714,FALSE,20110160,94738630,94789012,22709393,20605205,TRUE
3135121270,36029612,35432335,22107301,97539969,97607023,TRUE,37882499,27751693,20537397,94738630,72857387,FALSE
3135074922,36029612,32131358,22079969,21580625,19642904,TRUE,21016499,86878959,24475395,23267851,22759461,FALSE
3134984795,36029612,61537783,59049145,32908251,54877,TRUE,31618921,22610897,25473477,58819334,40368602,FALSE
3133784422,36029612,95206801,31211177,71347822,41576283,TRUE,77977380,33623565,41882049,37916855,90777156,FALSE
3130994260,41532420,30001868,21302646,19929457,88038972,TRUE,20318609,87080148,86797333,94789011,94789012,FALSE
3130943217,41532420,30001868,35432335,87080148,27330085,TRUE,19666136,65227634,19160377,41528584,90777156,FALSE
3130715191,41532420,21302646,21112717,95136999,19160377,FALSE,34148603,22005200,29260506,35769412,19833744,TRUE
3130679403,41532420,20160611,20143895,20656837,19160377,FALSE,60814394,94738630,35769412,19833744,44246839,TRUE
3129501730,41532420,30001868,21016499,96168468,20881158,TRUE,61633945,33678783,27361426,21580625,70577824,FALSE
3129283789,41532420,19666136,20202800,21016499,32668481,FALSE,20815637,70721352,93977004,21608444,35769412,TRUE
3129185707,41532420,65806350,93977004,53436826,58057567,FALSE,21016499,97187059,23717728,32668481,24415613,TRUE
3126106628,41532420,19708052,37067072,19603230,19828997,TRUE,36467479,24258347,33078281,21045313,74067206,FALSE
3126102585,41532420,36467479,73306918,97187059,68597024,FALSE,28178524,65227634,79768938,95206985,41521265,TRUE
3126035999,41532420,19662872,19803630,88957526,72857387,TRUE,19652383,20385190,27549186,97607023,52220467,FALSE
3134628477,20819890,22424385,22338095,44635060,32668481,FALSE,33543827,19662872,27361426,38474063,95927411,TRUE
